격자ID,중심위도,중심경도,한변_m,세대수,직장인구
G375289_1268763,37.528914,126.876333,100,19,12
G375298_1268763,37.529819,126.876333,100,32,6
G375307_1268763,37.530723,126.876333,100,28,13
G375316_1268763,37.531628,126.876333,100,29,11
G375325_1268763,37.532533,126.876333,100,12,4
G375199_1268775,37.519867,126.877465,100,12,6
G375208_1268775,37.520772,126.877465,100,27,8
G375217_1268775,37.521677,126.877465,100,20,7
G375226_1268775,37.522581,126.877465,100,16,11
G375235_1268775,37.523486,126.877465,100,40,9
G375244_1268775,37.524391,126.877465,100,45,13
G375253_1268775,37.525295,126.877465,100,57,10
G375262_1268775,37.5262,126.877465,100,37,15
G375271_1268775,37.527105,126.877465,100,52,11
G375280_1268775,37.528009,126.877465,100,32,22
G375289_1268775,37.528914,126.877465,100,37,16
G375298_1268775,37.529819,126.877465,100,22,8
G375307_1268775,37.530723,126.877465,100,35,6
G375316_1268775,37.531628,126.877465,100,28,11
G375325_1268775,37.532533,126.877465,100,16,10
G375199_1268786,37.519867,126.878598,100,19,7
G375208_1268786,37.520772,126.878598,100,18,6
G375217_1268786,37.521677,126.878598,100,17,7
G375226_1268786,37.522581,126.878598,100,23,12
G375235_1268786,37.523486,126.878598,100,29,16
G375244_1268786,37.524391,126.878598,100,41,9
G375253_1268786,37.525295,126.878598,100,42,15
G375262_1268786,37.5262,126.878598,100,28,9
G375271_1268786,37.527105,126.878598,100,40,7
G375280_1268786,37.528009,126.878598,100,24,8
G375289_1268786,37.528914,126.878598,100,22,14
G375298_1268786,37.529819,126.878598,100,23,7
G375307_1268786,37.530723,126.878598,100,29,4
G375316_1268786,37.531628,126.878598,100,16,11
G375325_1268786,37.532533,126.878598,100,21,9
G375199_1268797,37.519867,126.879731,100,9,8
G375208_1268797,37.520772,126.879731,100,23,8
G375217_1268797,37.521677,126.879731,100,22,4
G375226_1268797,37.522581,126.879731,100,15,5
G375235_1268797,37.523486,126.879731,100,30,10
G375244_1268797,37.524391,126.879731,100,34,10
G375253_1268797,37.525295,126.879731,100,29,16
G375262_1268797,37.5262,126.879731,100,21,17
G375271_1268797,37.527105,126.879731,100,27,14
G375280_1268797,37.528009,126.879731,100,22,14
G375289_1268797,37.528914,126.879731,100,18,12
G375298_1268797,37.529819,126.879731,100,29,6
G375307_1268797,37.530723,126.879731,100,28,6
G375316_1268797,37.531628,126.879731,100,13,5
G375325_1268797,37.532533,126.879731,100,20,7
G375199_1268809,37.519867,126.880863,100,17,7
G375208_1268809,37.520772,126.880863,100,17,5
G375217_1268809,37.521677,126.880863,100,21,8
G375226_1268809,37.522581,126.880863,100,14,10
G375235_1268809,37.523486,126.880863,100,27,8
G375244_1268809,37.524391,126.880863,100,33,6
G375253_1268809,37.525295,126.880863,100,24,7
G375262_1268809,37.5262,126.880863,100,17,15
G375271_1268809,37.527105,126.880863,100,26,8
G375280_1268809,37.528009,126.880863,100,28,6
G375289_1268809,37.528914,126.880863,100,17,7
G375298_1268809,37.529819,126.880863,100,30,8
G375307_1268809,37.530723,126.880863,100,19,9
G375316_1268809,37.531628,126.880863,100,18,6
G375325_1268809,37.532533,126.880863,100,18,4
G375199_1268820,37.519867,126.881996,100,16,7
G375208_1268820,37.520772,126.881996,100,14,7
G375217_1268820,37.521677,126.881996,100,18,6
G375226_1268820,37.522581,126.881996,100,17,5
G375235_1268820,37.523486,126.881996,100,23,6
G375244_1268820,37.524391,126.881996,100,15,8
G375253_1268820,37.525295,126.881996,100,22,11
G375262_1268820,37.5262,126.881996,100,19,10
G375271_1268820,37.527105,126.881996,100,26,5
G375280_1268820,37.528009,126.881996,100,25,10
G375289_1268820,37.528914,126.881996,100,22,11
G375298_1268820,37.529819,126.881996,100,25,10
G375307_1268820,37.530723,126.881996,100,12,7
G375316_1268820,37.531628,126.881996,100,12,3
G375325_1268820,37.532533,126.881996,100,17,3
G375199_1268831,37.519867,126.883129,100,11,4
G375208_1268831,37.520772,126.883129,100,16,5
G375217_1268831,37.521677,126.883129,100,14,5
G375226_1268831,37.522581,126.883129,100,20,4
G375235_1268831,37.523486,126.883129,100,23,6
G375244_1268831,37.524391,126.883129,100,25,3
G375253_1268831,37.525295,126.883129,100,26,4
G375262_1268831,37.5262,126.883129,100,24,7
G375271_1268831,37.527105,126.883129,100,12,7
G375280_1268831,37.528009,126.883129,100,23,7
G375289_1268831,37.528914,126.883129,100,22,5
G375298_1268831,37.529819,126.883129,100,20,8
G375307_1268831,37.530723,126.883129,100,10,7
G375316_1268831,37.531628,126.883129,100,13,6
G375325_1268831,37.532533,126.883129,100,11,4
G375509_1269166,37.550867,126.916568,100,4,12
G375518_1269166,37.551772,126.916568,100,8,17
G375527_1269166,37.552677,126.916568,100,12,21
G375536_1269166,37.553581,126.916568,100,6,12
G375545_1269166,37.554486,126.916568,100,11,21
G375554_1269166,37.555391,126.916568,100,11,23
G375563_1269166,37.556295,126.916568,100,13,35
G375572_1269166,37.5572,126.916568,100,10,41
G375581_1269166,37.558105,126.916568,100,8,35
G375590_1269166,37.559009,126.916568,100,10,17
G375599_1269166,37.559914,126.916568,100,14,32
G375608_1269166,37.560819,126.916568,100,13,27
G375617_1269166,37.561723,126.916568,100,6,32
G375626_1269166,37.562628,126.916568,100,6,22
G375635_1269166,37.563533,126.916568,100,5,13
G375509_1269177,37.550867,126.917701,100,11,25
G375518_1269177,37.551772,126.917701,100,6,18
G375527_1269177,37.552677,126.917701,100,6,35
G375536_1269177,37.553581,126.917701,100,15,35
G375545_1269177,37.554486,126.917701,100,11,43
G375554_1269177,37.555391,126.917701,100,13,39
G375563_1269177,37.556295,126.917701,100,9,48
G375572_1269177,37.5572,126.917701,100,14,49
G375581_1269177,37.558105,126.917701,100,15,47
G375590_1269177,37.559009,126.917701,100,10,23
G375599_1269177,37.559914,126.917701,100,11,24
G375608_1269177,37.560819,126.917701,100,13,32
G375617_1269177,37.561723,126.917701,100,8,22
G375626_1269177,37.562628,126.917701,100,8,14
G375635_1269177,37.563533,126.917701,100,6,18
G375509_1269188,37.550867,126.918834,100,7,19
G375518_1269188,37.551772,126.918834,100,11,21
G375527_1269188,37.552677,126.918834,100,7,32
G375536_1269188,37.553581,126.918834,100,7,18
G375545_1269188,37.554486,126.918834,100,9,24
G375554_1269188,37.555391,126.918834,100,12,53
G375563_1269188,37.556295,126.918834,100,14,32
G375572_1269188,37.5572,126.918834,100,13,49
G375581_1269188,37.558105,126.918834,100,16,34
G375590_1269188,37.559009,126.918834,100,14,40
G375599_1269188,37.559914,126.918834,100,9,20
G375608_1269188,37.560819,126.918834,100,15,36
G375617_1269188,37.561723,126.918834,100,13,24
G375626_1269188,37.562628,126.918834,100,7,34
G375635_1269188,37.563533,126.918834,100,8,30
G375509_1269200,37.550867,126.919967,100,13,14
G375518_1269200,37.551772,126.919967,100,6,33
G375527_1269200,37.552677,126.919967,100,16,28
G375536_1269200,37.553581,126.919967,100,11,28
G375545_1269200,37.554486,126.919967,100,9,20
G375554_1269200,37.555391,126.919967,100,21,59
G375563_1269200,37.556295,126.919967,100,19,27
G375572_1269200,37.5572,126.919967,100,13,27
G375581_1269200,37.558105,126.919967,100,24,47
G375590_1269200,37.559009,126.919967,100,20,38
G375599_1269200,37.559914,126.919967,100,17,19
G375608_1269200,37.560819,126.919967,100,11,40
G375617_1269200,37.561723,126.919967,100,12,20
G375626_1269200,37.562628,126.919967,100,8,33
G375635_1269200,37.563533,126.919967,100,9,27
G375509_1269211,37.550867,126.921101,100,6,22
G375518_1269211,37.551772,126.921101,100,13,20
G375527_1269211,37.552677,126.921101,100,10,27
G375536_1269211,37.553581,126.921101,100,13,48
G375545_1269211,37.554486,126.921101,100,11,26
G375554_1269211,37.555391,126.921101,100,17,52
G375563_1269211,37.556295,126.921101,100,17,28
G375572_1269211,37.5572,126.921101,100,13,78
G375581_1269211,37.558105,126.921101,100,17,59
G375590_1269211,37.559009,126.921101,100,11,59
G375599_1269211,37.559914,126.921101,100,22,25
G375608_1269211,37.560819,126.921101,100,17,47
G375617_1269211,37.561723,126.921101,100,9,16
G375626_1269211,37.562628,126.921101,100,16,24
G375635_1269211,37.563533,126.921101,100,12,15
G375509_1269222,37.550867,126.922234,100,6,33
G375518_1269222,37.551772,126.922234,100,14,44
G375527_1269222,37.552677,126.922234,100,15,55
G375536_1269222,37.553581,126.922234,100,22,38
G375545_1269222,37.554486,126.922234,100,27,72
G375554_1269222,37.555391,126.922234,100,27,50
G375563_1269222,37.556295,126.922234,100,29,42
G375572_1269222,37.5572,126.922234,100,33,51
G375581_1269222,37.558105,126.922234,100,17,57
G375590_1269222,37.559009,126.922234,100,28,33
G375599_1269222,37.559914,126.922234,100,23,68
G375608_1269222,37.560819,126.922234,100,15,56
G375617_1269222,37.561723,126.922234,100,19,22
G375626_1269222,37.562628,126.922234,100,13,37
G375635_1269222,37.563533,126.922234,100,15,15
G375509_1269234,37.550867,126.923367,100,15,15
G375518_1269234,37.551772,126.923367,100,12,44
G375527_1269234,37.552677,126.923367,100,8,31
G375536_1269234,37.553581,126.923367,100,18,36
G375545_1269234,37.554486,126.923367,100,15,72
G375554_1269234,37.555391,126.923367,100,21,66
G375563_1269234,37.556295,126.923367,100,26,40
G375572_1269234,37.5572,126.923367,100,27,74
G375581_1269234,37.558105,126.923367,100,32,39
G375590_1269234,37.559009,126.923367,100,31,56
G375599_1269234,37.559914,126.923367,100,19,69
G375608_1269234,37.560819,126.923367,100,21,56
G375617_1269234,37.561723,126.923367,100,11,18
G375626_1269234,37.562628,126.923367,100,12,43
G375635_1269234,37.563533,126.923367,100,13,39
G375509_1269245,37.550867,126.9245,100,12,18
G375518_1269245,37.551772,126.9245,100,18,40
G375527_1269245,37.552677,126.9245,100,17,49
G375536_1269245,37.553581,126.9245,100,26,69
G375545_1269245,37.554486,126.9245,100,29,58
G375554_1269245,37.555391,126.9245,100,30,95
G375563_1269245,37.556295,126.9245,100,17,47
G375572_1269245,37.5572,126.9245,100,20,48
G375581_1269245,37.558105,126.9245,100,39,94
G375590_1269245,37.559009,126.9245,100,28,80
G375599_1269245,37.559914,126.9245,100,24,65
G375608_1269245,37.560819,126.9245,100,16,49
G375617_1269245,37.561723,126.9245,100,14,58
G375626_1269245,37.562628,126.9245,100,9,45
G375635_1269245,37.563533,126.9245,100,15,16
G375509_1269256,37.550867,126.925633,100,15,32
G375518_1269256,37.551772,126.925633,100,10,40
G375527_1269256,37.552677,126.925633,100,12,18
G375536_1269256,37.553581,126.925633,100,24,40
G375545_1269256,37.554486,126.925633,100,18,48
G375554_1269256,37.555391,126.925633,100,32,62
G375563_1269256,37.556295,126.925633,100,22,100
G375572_1269256,37.5572,126.925633,100,35,101
G375581_1269256,37.558105,126.925633,100,34,36
G375590_1269256,37.559009,126.925633,100,20,51
G375599_1269256,37.559914,126.925633,100,28,43
G375608_1269256,37.560819,126.925633,100,17,63
G375617_1269256,37.561723,126.925633,100,13,33
G375626_1269256,37.562628,126.925633,100,17,20
G375635_1269256,37.563533,126.925633,100,13,41
G375509_1269268,37.550867,126.926766,100,10,17
G375518_1269268,37.551772,126.926766,100,12,46
G375527_1269268,37.552677,126.926766,100,13,22
G375536_1269268,37.553581,126.926766,100,22,43
G375545_1269268,37.554486,126.926766,100,24,33
G375554_1269268,37.555391,126.926766,100,15,81
G375563_1269268,37.556295,126.926766,100,29,82
G375572_1269268,37.5572,126.926766,100,19,77
G375581_1269268,37.558105,126.926766,100,16,57
G375590_1269268,37.559009,126.926766,100,12,80
G375599_1269268,37.559914,126.926766,100,13,67
G375608_1269268,37.560819,126.926766,100,20,58
G375617_1269268,37.561723,126.926766,100,10,47
G375626_1269268,37.562628,126.926766,100,9,23
G375635_1269268,37.563533,126.926766,100,13,21
G375509_1269279,37.550867,126.927899,100,5,35
G375518_1269279,37.551772,126.927899,100,10,28
G375527_1269279,37.552677,126.927899,100,18,38
G375536_1269279,37.553581,126.927899,100,8,39
G375545_1269279,37.554486,126.927899,100,18,49
G375554_1269279,37.555391,126.927899,100,23,66
G375563_1269279,37.556295,126.927899,100,22,72
G375572_1269279,37.5572,126.927899,100,22,52
G375581_1269279,37.558105,126.927899,100,30,37
G375590_1269279,37.559009,126.927899,100,12,35
G375599_1269279,37.559914,126.927899,100,14,50
G375608_1269279,37.560819,126.927899,100,14,48
G375617_1269279,37.561723,126.927899,100,14,24
G375626_1269279,37.562628,126.927899,100,14,34
G375635_1269279,37.563533,126.927899,100,11,22
G375509_1269290,37.550867,126.929033,100,9,35
G375518_1269290,37.551772,126.929033,100,9,26
G375527_1269290,37.552677,126.929033,100,9,34
G375536_1269290,37.553581,126.929033,100,11,42
G375545_1269290,37.554486,126.929033,100,20,20
G375554_1269290,37.555391,126.929033,100,19,47
G375563_1269290,37.556295,126.929033,100,16,59
G375572_1269290,37.5572,126.929033,100,18,42
G375581_1269290,37.558105,126.929033,100,12,66
G375590_1269290,37.559009,126.929033,100,9,30
G375599_1269290,37.559914,126.929033,100,22,31
G375608_1269290,37.560819,126.929033,100,8,47
G375617_1269290,37.561723,126.929033,100,7,36
G375626_1269290,37.562628,126.929033,100,14,13
G375635_1269290,37.563533,126.929033,100,10,14
G375509_1269302,37.550867,126.930166,100,10,16
G375518_1269302,37.551772,126.930166,100,12,28
G375527_1269302,37.552677,126.930166,100,12,41
G375536_1269302,37.553581,126.930166,100,16,27
G375545_1269302,37.554486,126.930166,100,14,37
G375554_1269302,37.555391,126.930166,100,12,34
G375563_1269302,37.556295,126.930166,100,13,55
G375572_1269302,37.5572,126.930166,100,16,46
G375581_1269302,37.558105,126.930166,100,16,55
G375590_1269302,37.559009,126.930166,100,8,21
G375599_1269302,37.559914,126.930166,100,12,29
G375608_1269302,37.560819,126.930166,100,12,45
G375617_1269302,37.561723,126.930166,100,7,33
G375626_1269302,37.562628,126.930166,100,6,13
G375635_1269302,37.563533,126.930166,100,8,32
G375509_1269313,37.550867,126.931299,100,6,12
G375518_1269313,37.551772,126.931299,100,12,11
G375527_1269313,37.552677,126.931299,100,13,15
G375536_1269313,37.553581,126.931299,100,14,19
G375545_1269313,37.554486,126.931299,100,7,36
G375554_1269313,37.555391,126.931299,100,12,46
G375563_1269313,37.556295,126.931299,100,11,28
G375572_1269313,37.5572,126.931299,100,17,41
G375581_1269313,37.558105,126.931299,100,10,43
G375590_1269313,37.559009,126.931299,100,14,43
G375599_1269313,37.559914,126.931299,100,11,32
G375608_1269313,37.560819,126.931299,100,10,20
G375617_1269313,37.561723,126.931299,100,9,36
G375626_1269313,37.562628,126.931299,100,12,12
G375635_1269313,37.563533,126.931299,100,4,17
G375509_1269324,37.550867,126.932432,100,10,16
G375518_1269324,37.551772,126.932432,100,6,17
G375527_1269324,37.552677,126.932432,100,12,15
G375536_1269324,37.553581,126.932432,100,5,20
G375545_1269324,37.554486,126.932432,100,10,20
G375554_1269324,37.555391,126.932432,100,14,38
G375563_1269324,37.556295,126.932432,100,7,14
G375572_1269324,37.5572,126.932432,100,8,25
G375581_1269324,37.558105,126.932432,100,11,29
G375590_1269324,37.559009,126.932432,100,13,22
G375599_1269324,37.559914,126.932432,100,12,12
G375608_1269324,37.560819,126.932432,100,12,33
G375617_1269324,37.561723,126.932432,100,7,23
G375626_1269324,37.562628,126.932432,100,8,17
G375635_1269324,37.563533,126.932432,100,9,21
G373957_1271007,37.395667,127.100684,100,3,28
G373966_1271007,37.396572,127.100684,100,2,60
G373975_1271007,37.397477,127.100684,100,2,38
G373984_1271007,37.398381,127.100684,100,3,72
G373993_1271007,37.399286,127.100684,100,5,30
G374002_1271007,37.400191,127.100684,100,4,52
G374011_1271007,37.401095,127.100684,100,3,57
G374020_1271007,37.402,127.100684,100,3,36
G374029_1271007,37.402905,127.100684,100,5,47
G374038_1271007,37.403809,127.100684,100,6,64
G374047_1271007,37.404714,127.100684,100,3,78
G374056_1271007,37.405619,127.100684,100,3,54
G374065_1271007,37.406523,127.100684,100,4,26
G374074_1271007,37.407428,127.100684,100,4,29
G374083_1271007,37.408333,127.100684,100,2,48
G373957_1271018,37.395667,127.101815,100,2,41
G373966_1271018,37.396572,127.101815,100,2,69
G373975_1271018,37.397477,127.101815,100,3,42
G373984_1271018,37.398381,127.101815,100,5,43
G373993_1271018,37.399286,127.101815,100,5,69
G374002_1271018,37.400191,127.101815,100,7,93
G374011_1271018,37.401095,127.101815,100,5,92
G374020_1271018,37.402,127.101815,100,7,108
G374029_1271018,37.402905,127.101815,100,5,66
G374038_1271018,37.403809,127.101815,100,6,54
G374047_1271018,37.404714,127.101815,100,6,97
G374056_1271018,37.405619,127.101815,100,5,41
G374065_1271018,37.406523,127.101815,100,4,70
G374074_1271018,37.407428,127.101815,100,3,80
G374083_1271018,37.408333,127.101815,100,4,50
G373957_1271029,37.395667,127.102946,100,3,40
G373966_1271029,37.396572,127.102946,100,5,79
G373975_1271029,37.397477,127.102946,100,5,101
G373984_1271029,37.398381,127.102946,100,3,73
G373993_1271029,37.399286,127.102946,100,4,126
G374002_1271029,37.400191,127.102946,100,5,121
G374011_1271029,37.401095,127.102946,100,8,99
G374020_1271029,37.402,127.102946,100,5,85
G374029_1271029,37.402905,127.102946,100,4,95
G374038_1271029,37.403809,127.102946,100,6,127
G374047_1271029,37.404714,127.102946,100,7,66
G374056_1271029,37.405619,127.102946,100,6,63
G374065_1271029,37.406523,127.102946,100,6,99
G374074_1271029,37.407428,127.102946,100,5,54
G374083_1271029,37.408333,127.102946,100,2,46
G373957_1271041,37.395667,127.104077,100,4,48
G373966_1271041,37.396572,127.104077,100,5,72
G373975_1271041,37.397477,127.104077,100,6,43
G373984_1271041,37.398381,127.104077,100,7,126
G373993_1271041,37.399286,127.104077,100,8,62
G374002_1271041,37.400191,127.104077,100,9,87
